Stazione,Descrizione,Inquinante,Data,Media_Giornaliera,Ore_Disponibili,latitude,longitude
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-01-27,35.130434782608695,23,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-01-28,29.045833333333334,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-01-29,32.800000000000004,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-01-30,44.29999999999999,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-01-31,38.10833333333334,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-02-01,43.541666666666664,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-02-02,23.504166666666666,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-02-03,16.45,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-02-04,28.3125,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-02-05,27.10416666666667,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-02-06,44.78333333333333,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-02-07,41.058333333333344,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-02-08,27.09166666666667,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-02-09,24.799999999999997,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-02-10,31.4875,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-02-11,40.704166666666666,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-02-12,39.637499999999996,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-02-13,32.583333333333336,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-02-14,24.9875,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-02-15,14.0875,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-02-16,16.899999999999995,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-02-17,31.716666666666665,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-02-18,30.299999999999997,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-02-19,21.90666666666667,15,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-02-20,44.82000000000001,5,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-02-21,30.758333333333326,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-02-22,37.854166666666664,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-02-23,30.341666666666672,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-02-24,36.227272727272734,22,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-02-25,17.395833333333332,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-02-26,20.479166666666668,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-02-27,29.058333333333326,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-02-28,33.19130434782608,23,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-03-01,28.125,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-03-02,14.616666666666667,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-03-03,13.774999999999999,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-03-04,25.625,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-03-05,34.008333333333326,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-03-06,39.670833333333334,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-03-07,43.50416666666667,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-03-08,54.362500000000004,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-03-09,45.27916666666666,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-03-10,56.65416666666667,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-03-11,45.52916666666666,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-03-12,37.43750000000001,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-03-13,28.82083333333333,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-03-14,62.06249999999999,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-03-16,19.825,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-03-17,22.40833333333333,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-03-18,19.658333333333335,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-03-19,23.77916666666667,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-03-21,36.13333333333334,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-03-22,42.358333333333334,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-03-23,54.166666666666664,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-03-24,91.925,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-03-25,46.46,15,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-03-26,24.172727272727276,11,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-03-28,19.870833333333334,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-03-30,10.882608695652173,23,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-03-31,24.51739130434782,23,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-04-01,10.299999999999999,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-04-02,19.5875,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-04-03,31.045833333333334,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-04-05,25.96666666666667,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-04-07,15.350000000000001,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-04-10,40.75416666666667,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-04-16,63.433333333333344,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-04-17,24.913333333333334,15,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-04-23,29.066666666666674,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-05-02,30.387500000000003,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-05-07,21.8875,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-05-09,29.583333333333332,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-05-10,23.008333333333336,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-05-13,20.116666666666667,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-05-15,27.45416666666667,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-05-16,12.733333333333334,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-05-17,14.54166666666667,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-05-18,17.570833333333333,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-05-19,21.016666666666666,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-05-20,35.616666666666674,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-05-21,26.575000000000006,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-05-24,20.38333333333333,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-05-25,17.849999999999998,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-05-28,32.26521739130435,23,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-05-30,16.058333333333334,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-06-01,20.87916666666667,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-06-02,16.99583333333334,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-06-08,44.00416666666666,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-06-11,48.17916666666667,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-06-13,53.09999999999999,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-06-16,33.64166666666667,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-06-21,34.15,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-06-23,34.21249999999999,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-06-24,28.879166666666663,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-06-25,32.51666666666667,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-06-26,35.88333333333333,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-06-27,32.845833333333324,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-06-29,18.429166666666664,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-06-30,33.6,23,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-07-01,34.83333333333333,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-07-03,36.95416666666667,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-07-04,38.425000000000004,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-07-05,29.320833333333336,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-07-06,22.204166666666676,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-07-07,20.833333333333332,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-07-12,23.516666666666666,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-07-13,20.905882352941177,17,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-07-14,29.8125,8,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-07-16,52.76086956521739,23,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-07-17,31.662499999999998,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-07-19,28.25833333333333,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-07-20,25.745833333333334,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-07-21,30.691666666666663,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-07-22,31.29583333333333,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-07-23,26.558333333333334,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-07-24,31.325000000000003,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-07-29,22.09583333333333,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-08-07,27.485714285714284,7,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-08-11,37.60833333333334,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-08-12,45.8375,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-08-15,23.779166666666672,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-08-16,29.47916666666667,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-08-18,33.88333333333333,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-08-22,22.92916666666667,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-08-24,20.6375,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-08-28,33.49523809523809,21,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-08-29,46.10909090909091,22,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-08-30,20.625,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-08-31,18.304166666666667,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-09-01,21.53333333333333,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-09-02,28.73333333333333,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-09-04,29.40416666666667,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-09-06,23.637500000000003,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-09-09,26.979166666666668,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-09-10,38.5125,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-09-12,27.92916666666667,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,PM10,2025-09-15,25.383333333333336,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-01-01,325.33809523809526,21,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-01-02,33.716666666666676,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-01-03,7.862500000000001,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-01-04,16.724999999999998,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-01-05,15.033333333333337,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-01-06,11.858333333333333,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-01-07,13.83333333333333,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-01-08,16.700000000000003,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-01-09,9.941666666666668,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-01-10,19.726086956521737,23,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-01-11,12.300000000000002,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-01-12,4.920833333333335,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-01-13,4.6833333333333345,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-01-14,7.916666666666668,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-01-15,13.47272727272727,22,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-01-16,12.862500000000002,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-01-17,14.424999999999999,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-01-18,8.370833333333334,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-01-19,18.59583333333333,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-01-20,17.833333333333336,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-01-21,13.657894736842108,19,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-01-22,34.12222222222223,9,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-01-23,30.470833333333335,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-01-24,36.85,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-01-25,38.77916666666666,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-01-26,27.416666666666668,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-01-27,17.37826086956522,23,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-01-28,10.841666666666663,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-01-29,18.133333333333336,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-01-30,27.30416666666667,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-01-31,23.137500000000003,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-02-01,29.754166666666663,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-02-02,16.266666666666666,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-02-03,9.483333333333333,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-02-04,18.608695652173914,23,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-02-05,17.675,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-02-06,29.616666666666674,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-02-07,29.254166666666666,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-02-08,20.462499999999995,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-02-09,16.925,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-02-10,21.8875,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-02-11,28.34583333333333,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-02-12,28.775000000000002,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-02-13,22.45,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-02-14,15.795833333333334,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-02-15,10.195833333333335,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-02-16,11.200000000000003,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-02-17,22.545833333333338,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-02-18,23.10833333333333,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-02-19,16.286666666666665,15,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-02-20,34.480000000000004,5,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-02-21,20.85416666666666,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-02-22,27.150000000000002,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-02-23,23.583333333333332,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-02-24,27.59090909090908,22,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-02-25,12.491666666666665,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-02-26,11.225000000000001,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-02-27,15.729166666666663,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-02-28,17.33478260869565,23,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-03-01,17.904166666666665,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-03-02,11.6875,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-03-03,9.654166666666665,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-03-04,17.45,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-03-05,22.104166666666668,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-03-06,26.995833333333337,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-03-07,27.458333333333332,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-03-08,32.74166666666666,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-03-09,27.645833333333332,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-03-10,23.383333333333336,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-03-11,20.191666666666666,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-03-12,18.416666666666668,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-03-13,10.245833333333334,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-03-14,25.483333333333334,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-03-16,8.4,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-03-17,12.133333333333333,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-03-18,12.487499999999999,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-03-19,15.299999999999999,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-03-21,21.566666666666666,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-03-22,24.691666666666663,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-03-23,21.087500000000002,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-03-24,30.641666666666666,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-03-25,18.479999999999997,20,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-03-26,13.709523809523805,21,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-03-28,13.158333333333337,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-03-30,8.243478260869566,23,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-03-31,10.417391304347825,23,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-04-01,6.3125,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-04-02,11.45833333333333,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-04-03,18.091666666666672,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-04-05,18.533333333333335,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-04-07,9.833333333333334,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-04-10,24.67916666666666,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-04-16,30.308333333333326,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-04-17,9.206666666666667,15,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-04-23,13.325000000000001,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-05-02,21.108695652173914,23,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-05-07,9.120833333333332,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-05-09,12.704166666666666,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-05-10,12.445833333333335,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-05-13,10.379166666666668,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-05-15,15.429166666666665,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-05-16,6.074999999999998,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-05-17,7.729166666666665,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-05-18,8.062500000000002,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-05-19,10.329166666666667,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-05-20,15.504166666666668,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-05-21,10.033333333333333,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-05-24,13.75,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-05-25,8.466666666666667,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-05-28,19.049999999999994,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-05-30,11.204166666666666,24,40.8536064,14.25115
IT0898A,NA06 MUSEO NAZIONALE,"PM2,5",2025-06-01,13.3375,24,40.8536064,14.25115
